,Graph,Nodes,Edges,Density,Core Size,Exact Runtime,Threshold,Generator Size,OuterLoop,Exact Core Nodes,Exact Core Edges,Exact Core Out Edges,Outerplanar Core Nodes,Outerplanar Core Runtime,Outerplanar Runtime,Outerplanar Recall,Outerplanar Similarity
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.04,5,0,32111,417050,3391,29756,10.389157,51.619412,0.925415,0.924264
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.05,5,0,32111,417050,3391,29230,10.389157,51.619412,0.90919,0.9082
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.06,5,0,32111,417050,3391,28760,10.389157,51.619412,0.894678,0.893815
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.07,5,0,32111,417050,3391,28308,10.389157,51.619412,0.880757,0.880045
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.08,5,0,32111,417050,3391,27832,10.389157,51.619412,0.866058,0.865465
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.09,5,0,32111,417050,3391,27398,10.389157,51.619412,0.852605,0.852074
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.1,5,0,32111,417050,3391,26898,10.389157,51.619412,0.837221,0.836856
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.15,5,0,32111,417050,3391,24354,10.389157,51.619412,0.758214,0.758048
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.01,10,0,32111,417050,3391,31586,11.049796,52.280051,0.979945,0.976326
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.02,10,0,32111,417050,3391,31046,11.049796,52.280051,0.964342,0.961946
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.03,10,0,32111,417050,3391,30583,11.049796,52.280051,0.950329,0.94835
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.04,10,0,32111,417050,3391,30138,11.049796,52.280051,0.936875,0.935302
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.05,10,0,32111,417050,3391,29737,11.049796,52.280051,0.924823,0.923673
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.06,10,0,32111,417050,3391,29320,11.049796,52.280051,0.911993,0.911
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.07,10,0,32111,417050,3391,28934,11.049796,52.280051,0.900159,0.899347
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.08,10,0,32111,417050,3391,28539,11.049796,52.280051,0.88792,0.887174
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.09,10,0,32111,417050,3391,28179,11.049796,52.280051,0.876802,0.876148
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.1,10,0,32111,417050,3391,27796,11.049796,52.280051,0.864968,0.864403
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.15,10,0,32111,417050,3391,25809,11.049796,52.280051,0.803463,0.803238
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.01,100,0,32111,417050,3391,31793,12.909773,54.140028,0.986173,0.982318
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.02,100,0,32111,417050,3391,31277,12.909773,54.140028,0.971412,0.968877
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.03,100,0,32111,417050,3391,30884,12.909773,54.140028,0.95964,0.957582
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.04,100,0,32111,417050,3391,30472,12.909773,54.140028,0.947059,0.945263
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.05,100,0,32111,417050,3391,30108,12.909773,54.140028,0.936034,0.93455
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.06,100,0,32111,417050,3391,29732,12.909773,54.140028,0.924605,0.923398
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.07,100,0,32111,417050,3391,29384,12.909773,54.140028,0.913986,0.912991
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.08,100,0,32111,417050,3391,29030,12.909773,54.140028,0.903086,0.902215
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.09,100,0,32111,417050,3391,28695,12.909773,54.140028,0.892809,0.892087
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.1,100,0,32111,417050,3391,28364,12.909773,54.140028,0.882532,0.881846
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.15,100,0,32111,417050,3391,26637,12.909773,54.140028,0.829062,0.828675
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.01,500,0,32111,417050,3391,31824,14.36399,55.594245,0.987076,0.983157
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.02,500,0,32111,417050,3391,31308,14.36399,55.594245,0.972315,0.969718
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.03,500,0,32111,417050,3391,30915,14.36399,55.594245,0.960605,0.958546
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.04,500,0,32111,417050,3391,30508,14.36399,55.594245,0.948117,0.946261
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.05,500,0,32111,417050,3391,30143,14.36399,55.594245,0.937062,0.935518
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.06,500,0,32111,417050,3391,29789,14.36399,55.594245,0.926318,0.925051
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.07,500,0,32111,417050,3391,29447,14.36399,55.594245,0.915886,0.914831
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.08,500,0,32111,417050,3391,29100,14.36399,55.594245,0.905266,0.904393
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.09,500,0,32111,417050,3391,28776,14.36399,55.594245,0.895332,0.894607
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.1,500,0,32111,417050,3391,28447,14.36399,55.594245,0.885117,0.884429
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.15,500,0,32111,417050,3391,26784,14.36399,55.594245,0.833577,0.833136
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.01,1000,0,32111,417050,3391,31832,16.1823,57.412555,0.987263,0.983282
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.02,1000,0,32111,417050,3391,31322,16.1823,57.412555,0.972751,0.970152
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.03,1000,0,32111,417050,3391,30932,16.1823,57.412555,0.961104,0.959013
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.04,1000,0,32111,417050,3391,30553,16.1823,57.412555,0.949488,0.947599
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.05,1000,0,32111,417050,3391,30176,16.1823,57.412555,0.93809,0.936544
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.06,1000,0,32111,417050,3391,29837,16.1823,57.412555,0.927813,0.926543
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.07,1000,0,32111,417050,3391,29502,16.1823,57.412555,0.917505,0.916363
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.08,1000,0,32111,417050,3391,29193,16.1823,57.412555,0.907975,0.90693
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.09,1000,0,32111,417050,3391,28862,16.1823,57.412555,0.897948,0.897165
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.1,1000,0,32111,417050,3391,28554,16.1823,57.412555,0.888356,0.887582
,Cit-HepPh_component,34401,420828,0.000356,32111,6088,0.15,1000,0,32111,417050,3391,26978,16.1823,57.412555,0.839588,0.839117
,Graph,Nodes,Edges,Density,Core Size,Exact Runtime,Threshold,Generator Size,OuterLoop,Exact Core Nodes,Exact Core Edges,Exact Core Out Edges,Outerplanar Core Nodes,Outerplanar Core Runtime,Outerplanar Runtime,Outerplanar Recall,Outerplanar Similarity
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.01,5,0,48718,514338,33688,33237,8.826981,98.114716,0.680139,0.678718
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.02,5,0,48718,514338,33688,29439,8.826981,98.114716,0.602878,0.602037
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.03,5,0,48718,514338,33688,26760,8.826981,98.114716,0.548257,0.547695
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.04,5,0,48718,514338,33688,24573,8.826981,98.114716,0.503633,0.503251
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.05,5,0,48718,514338,33688,22651,8.826981,98.114716,0.46451,0.46431
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.06,5,0,48718,514338,33688,20867,8.826981,98.114716,0.428158,0.428088
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.07,5,0,48718,514338,33688,19281,8.826981,98.114716,0.395726,0.39571
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.08,5,0,48718,514338,33688,17719,8.826981,98.114716,0.363705,0.363705
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.09,5,0,48718,514338,33688,16159,8.826981,98.114716,0.331684,0.331684
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.1,5,0,48718,514338,33688,14692,8.826981,98.114716,0.301572,0.301572
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.15,5,0,48718,514338,33688,7656,8.826981,98.114716,0.157149,0.157149
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.01,10,0,48718,514338,33688,35999,8.755128,98.042863,0.735991,0.733837
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.02,10,0,48718,514338,33688,32209,8.755128,98.042863,0.659202,0.657932
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.03,10,0,48718,514338,33688,29878,8.755128,98.042863,0.611848,0.61097
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.04,10,0,48718,514338,33688,28059,8.755128,98.042863,0.574798,0.574138
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.05,10,0,48718,514338,33688,26430,8.755128,98.042863,0.541525,0.540992
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.06,10,0,48718,514338,33688,24952,8.755128,98.042863,0.511372,0.510963
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.07,10,0,48718,514338,33688,23582,8.755128,98.042863,0.483517,0.483259
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.08,10,0,48718,514338,33688,22275,8.755128,98.042863,0.456813,0.456625
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.09,10,0,48718,514338,33688,21081,8.755128,98.042863,0.432448,0.432333
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.1,10,0,48718,514338,33688,19959,8.755128,98.042863,0.409479,0.409395
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.15,10,0,48718,514338,33688,14671,8.755128,98.042863,0.301141,0.301141
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.01,100,0,48718,514338,33688,36725,11.356245,100.64398,0.750564,0.748123
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.02,100,0,48718,514338,33688,32918,11.356245,100.64398,0.673673,0.672321
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.03,100,0,48718,514338,33688,30780,11.356245,100.64398,0.630219,0.629224
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.04,100,0,48718,514338,33688,29219,11.356245,100.64398,0.598526,0.59779
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.05,100,0,48718,514338,33688,27916,11.356245,100.64398,0.571965,0.571367
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.06,100,0,48718,514338,33688,26804,11.356245,100.64398,0.549202,0.548661
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.07,100,0,48718,514338,33688,25717,11.356245,100.64398,0.527095,0.526684
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.08,100,0,48718,514338,33688,24671,11.356245,100.64398,0.505871,0.505601
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.09,100,0,48718,514338,33688,23671,11.356245,100.64398,0.485488,0.485299
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.1,100,0,48718,514338,33688,22714,11.356245,100.64398,0.465947,0.465813
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.15,100,0,48718,514338,33688,18036,11.356245,100.64398,0.370069,0.370015
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.01,500,0,48718,514338,33688,38047,17.035601,106.323336,0.777433,0.774698
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.02,500,0,48718,514338,33688,34241,17.035601,106.323336,0.700788,0.699353
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.03,500,0,48718,514338,33688,32203,17.035601,106.323336,0.659387,0.658319
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.04,500,0,48718,514338,33688,30663,17.035601,106.323336,0.628022,0.62716
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.05,500,0,48718,514338,33688,29432,17.035601,106.323336,0.60296,0.602255
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.06,500,0,48718,514338,33688,28480,17.035601,106.323336,0.583604,0.583029
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.07,500,0,48718,514338,33688,27533,17.035601,106.323336,0.564247,0.563738
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.08,500,0,48718,514338,33688,26635,17.035601,106.323336,0.546102,0.545766
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.09,500,0,48718,514338,33688,25819,17.035601,106.323336,0.529578,0.529372
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.1,500,0,48718,514338,33688,25001,17.035601,106.323336,0.51287,0.512712
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.15,500,0,48718,514338,33688,21824,17.035601,106.323336,0.447822,0.447758
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.01,1000,0,48718,514338,33688,39450,22.567839,111.855574,0.805801,0.802621
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.02,1000,0,48718,514338,33688,35512,22.567839,111.855574,0.726774,0.725211
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.03,1000,0,48718,514338,33688,33425,22.567839,111.855574,0.684388,0.683224
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.04,1000,0,48718,514338,33688,31896,22.567839,111.855574,0.653311,0.6524
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.05,1000,0,48718,514338,33688,30686,22.567839,111.855574,0.6287,0.627965
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.06,1000,0,48718,514338,33688,29730,22.567839,111.855574,0.609138,0.608464
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.07,1000,0,48718,514338,33688,28827,22.567839,111.855574,0.590685,0.59008
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.08,1000,0,48718,514338,33688,28009,22.567839,111.855574,0.574079,0.573597
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.09,1000,0,48718,514338,33688,27206,22.567839,111.855574,0.557905,0.557607
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.1,1000,0,48718,514338,33688,26475,22.567839,111.855574,0.543064,0.542864
,Slashdot0902_component,82168,582533,0.000086,48718,13851,0.15,1000,0,48718,514338,33688,23490,22.567839,111.855574,0.481957,0.481858
,Graph,Nodes,Edges,Density,Core Size,Exact Runtime,Threshold,Generator Size,OuterLoop,Exact Core Nodes,Exact Core Edges,Exact Core Out Edges,Outerplanar Core Nodes,Outerplanar Core Runtime,Outerplanar Runtime,Outerplanar Recall,Outerplanar Similarity
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.01,5,0,90077,438265,409226,100498,68.084374,488.933628,0.982226,0.866571
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.02,5,0,90077,438265,409226,92895,68.084374,488.933628,0.962921,0.901304
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.03,5,0,90077,438265,409226,89009,68.084374,488.933628,0.942261,0.900923
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.04,5,0,90077,438265,409226,86069,68.084374,488.933628,0.921634,0.89144
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.05,5,0,90077,438265,409226,83558,68.084374,488.933628,0.900951,0.877541
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.06,5,0,90077,438265,409226,81297,68.084374,488.933628,0.880635,0.861769
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.07,5,0,90077,438265,409226,79013,68.084374,488.933628,0.859076,0.843807
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.08,5,0,90077,438265,409226,76870,68.084374,488.933628,0.838583,0.826354
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.09,5,0,90077,438265,409226,74794,68.084374,488.933628,0.817934,0.807915
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.1,5,0,90077,438265,409226,72704,68.084374,488.933628,0.796607,0.788311
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.15,5,0,90077,438265,409226,62493,68.084374,488.933628,0.688966,0.68567
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.01,10,0,90077,438265,409226,104371,79.025556,499.87481,0.991219,0.849033
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.02,10,0,90077,438265,409226,96368,79.025556,499.87481,0.979184,0.897794
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.03,10,0,90077,438265,409226,92536,79.025556,499.87481,0.965807,0.909858
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.04,10,0,90077,438265,409226,89811,79.025556,499.87481,0.950764,0.908707
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.05,10,0,90077,438265,409226,87534,79.025556,499.87481,0.934878,0.901617
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.06,10,0,90077,438265,409226,85504,79.025556,499.87481,0.919313,0.892608
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.07,10,0,90077,438265,409226,83619,79.025556,499.87481,0.902894,0.880519
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.08,10,0,90077,438265,409226,81818,79.025556,499.87481,0.886286,0.867186
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.09,10,0,90077,438265,409226,80036,79.025556,499.87481,0.869723,0.853668
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.1,10,0,90077,438265,409226,78359,79.025556,499.87481,0.853903,0.840448
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.15,10,0,90077,438265,409226,70058,79.025556,499.87481,0.769553,0.763291
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.01,100,0,90077,438265,409226,106945,93.641009,514.490263,0.996514,0.836881
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.02,100,0,90077,438265,409226,98900,93.641009,514.490263,0.989775,0.893159
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.03,100,0,90077,438265,409226,95106,93.641009,514.490263,0.980539,0.911882
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.04,100,0,90077,438265,409226,92510,93.641009,514.490263,0.969615,0.916984
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.05,100,0,90077,438265,409226,90472,93.641009,514.490263,0.957792,0.915152
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.06,100,0,90077,438265,409226,88558,93.641009,514.490263,0.944725,0.909779
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.07,100,0,90077,438265,409226,86817,93.641009,514.490263,0.931692,0.9027
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.08,100,0,90077,438265,409226,85156,93.641009,514.490263,0.917881,0.893326
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.09,100,0,90077,438265,409226,83544,93.641009,514.490263,0.903383,0.882132
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.1,100,0,90077,438265,409226,82044,93.641009,514.490263,0.889772,0.87143
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.15,100,0,90077,438265,409226,74713,93.641009,514.490263,0.818067,0.808871
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.01,500,0,90077,438265,409226,107186,99.461085,520.310339,0.996869,0.835551
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.02,500,0,90077,438265,409226,99103,99.461085,520.310339,0.990553,0.892671
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.03,500,0,90077,438265,409226,95370,99.461085,520.310339,0.981971,0.911943
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.04,500,0,90077,438265,409226,92758,99.461085,520.310339,0.971369,0.917776
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.05,500,0,90077,438265,409226,90764,99.461085,520.310339,0.960112,0.916562
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.06,500,0,90077,438265,409226,88889,99.461085,520.310339,0.947412,0.911499
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.07,500,0,90077,438265,409226,87143,99.461085,520.310339,0.934467,0.904649
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.08,500,0,90077,438265,409226,85489,99.461085,520.310339,0.920945,0.895756
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.09,500,0,90077,438265,409226,83887,99.461085,520.310339,0.906613,0.884787
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.1,500,0,90077,438265,409226,82424,99.461085,520.310339,0.893247,0.874196
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.15,500,0,90077,438265,409226,75168,99.461085,520.310339,0.822807,0.813309
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.01,1000,0,90077,438265,409226,107294,109.167377,530.016631,0.996936,0.834815
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.02,1000,0,90077,438265,409226,99168,109.167377,530.016631,0.990752,0.892431
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.03,1000,0,90077,438265,409226,95435,109.167377,530.016631,0.98226,0.911844
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.04,1000,0,90077,438265,409226,92833,109.167377,530.016631,0.97178,0.917798
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.05,1000,0,90077,438265,409226,90838,109.167377,530.016631,0.9606,0.916736
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.06,1000,0,90077,438265,409226,88958,109.167377,530.016631,0.947911,0.911746
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.07,1000,0,90077,438265,409226,87224,109.167377,530.016631,0.935167,0.905151
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.08,1000,0,90077,438265,409226,85583,109.167377,530.016631,0.921756,0.896341
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.09,1000,0,90077,438265,409226,83985,109.167377,530.016631,0.907524,0.885522
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.1,1000,0,90077,438265,409226,82537,109.167377,530.016631,0.894302,0.875057
,com-dblp.ungraph_component,317080,1049866,0.00001,90077,70168,0.15,1000,0,90077,438265,409226,75336,109.167377,530.016631,0.82445,0.814754
,Graph,Nodes,Edges,Density,Core Size,Exact Runtime,Threshold,Generator Size,OuterLoop,Exact Core Nodes,Exact Core Edges,Exact Core Out Edges,Outerplanar Core Nodes,Outerplanar Core Runtime,Outerplanar Runtime,Outerplanar Recall,Outerplanar Similarity
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.01,5,0,216109,643075,152234,231776,84.863616,481.14663,0.962537,0.867183
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.02,5,0,216109,643075,152234,216102,84.863616,481.14663,0.92601,0.86224
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.03,5,0,216109,643075,152234,204866,84.863616,481.14663,0.892531,0.845645
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.04,5,0,216109,643075,152234,195184,84.863616,481.14663,0.859992,0.824393
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.05,5,0,216109,643075,152234,186645,84.863616,481.14663,0.829026,0.801274
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.06,5,0,216109,643075,152234,178879,84.863616,481.14663,0.799573,0.77768
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.07,5,0,216109,643075,152234,171591,84.863616,481.14663,0.770667,0.753093
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.08,5,0,216109,643075,152234,164665,84.863616,481.14663,0.742755,0.728764
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.09,5,0,216109,643075,152234,158190,84.863616,481.14663,0.716004,0.704738
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.1,5,0,216109,643075,152234,151779,84.863616,481.14663,0.689134,0.680161
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.15,5,0,216109,643075,152234,123185,84.863616,481.14663,0.56415,0.560862
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.01,10,0,216109,643075,152234,236259,95.200787,491.483801,0.972981,0.868533
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.02,10,0,216109,643075,152234,222324,95.200787,491.483801,0.944357,0.870855
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.03,10,0,216109,643075,152234,211949,95.200787,491.483801,0.915635,0.859658
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.04,10,0,216109,643075,152234,203318,95.200787,491.483801,0.888755,0.844779
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.05,10,0,216109,643075,152234,195473,95.200787,491.483801,0.862056,0.826947
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.06,10,0,216109,643075,152234,188277,95.200787,491.483801,0.835944,0.807465
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.07,10,0,216109,643075,152234,181671,95.200787,491.483801,0.810873,0.78743
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.08,10,0,216109,643075,152234,175531,95.200787,491.483801,0.786945,0.767536
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.09,10,0,216109,643075,152234,169630,95.200787,491.483801,0.763476,0.747442
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.1,10,0,216109,643075,152234,163836,95.200787,491.483801,0.73977,0.726442
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.15,10,0,216109,643075,152234,138077,95.200787,491.483801,0.630034,0.624483
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.01,100,0,216109,643075,152234,242195,116.192013,512.475027,0.987317,0.871117
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.02,100,0,216109,643075,152234,230864,116.192013,512.475027,0.970205,0.883554
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.03,100,0,216109,643075,152234,222078,116.192013,512.475027,0.949863,0.881333
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.04,100,0,216109,643075,152234,214501,116.192013,512.475027,0.928494,0.872592
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.05,100,0,216109,643075,152234,207715,116.192013,512.475027,0.907408,0.861122
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.06,100,0,216109,643075,152234,201182,116.192013,512.475027,0.885604,0.847205
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.07,100,0,216109,643075,152234,195311,116.192013,512.475027,0.864809,0.832385
,com-amazon.ungraph_component,334863,925872,0.000008,216109,220345,0.08,100,0,216109,643075,152234,189594,116.192013,512.475027,0.843514,0.815941
